id,name,age,gender,university,faculty,year,rent_total,expected_rent,district,latitude,longitude,has_pets,smoker,max_commute_min
S0987,Daniel Gómez,24,M,UL,Informática,2,1384,692,Comas,-12.006203,-77.064295,True,False,40
S0988,Natalia Valdez,25,F,UPC,Ingeniería,4,1566,783,Magdalena,-12.095927,-77.069368,False,False,32
S0989,Renato Romero,24,M,UTP,Ciencias,3,917,458,Miraflores,-12.121745,-77.036755,False,True,24
S0990,Héctor Quispe,18,M,UNMSM,Arquitectura,3,831,416,San Isidro,-12.106025,-77.030589,False,True,20
S0991,Juan Díaz,24,M,UL,Economía,2,827,414,Los Olivos,-11.971102,-77.07917,False,False,56
S0992,Adrián Lozano,22,M,UTP,Ciencias,4,902,451,San Isidro,-12.092183,-77.028227,True,True,43
S0993,Claudia Torres,21,F,UCS,Derecho,2,1479,740,Surco,-12.150013,-76.981564,True,True,40
S0994,Claudia Gómez,20,F,UNI,Informática,5,1321,660,Magdalena,-12.085071,-77.070631,True,False,39
S0995,Alberto García,25,M,UL,Arte,1,1360,680,Los Olivos,-11.976229,-77.062371,False,True,45
S0996,Tania León,24,F,UCS,Informática,3,1374,687,La Molina,-12.057297,-76.922108,False,True,59
S0997,Andrea Huamán,21,F,UTP,Derecho,5,1504,752,Magdalena,-12.095339,-77.070597,True,False,56
S0998,Tania Cruz,25,F,UCS,Psicología,4,1165,582,Los Olivos,-11.972274,-77.064403,False,True,57
S0999,Alejandro Espinoza,23,M,UNMSM,Arte,5,1286,643,Miraflores,-12.120892,-77.023231,True,True,29
S1000,Ricardo Valdez,18,M,UNMSM,Arquitectura,3,895,448,Magdalena,-12.094867,-77.077323,True,True,50
S1001,José Chávez,25,M,UCS,Ingeniería,2,816,408,Surco,-12.140523,-76.986992,False,False,55
S1002,José Tello,22,M,USIL,Diseño,4,885,442,Miraflores,-12.124779,-77.027394,True,True,35
S1003,Alberto Sánchez,18,M,UCS,Arquitectura,1,1344,672,Surco,-12.157228,-76.998631,True,True,21
S1004,Adriana Tello,23,F,UNI,Arte,4,1073,536,Los Olivos,-11.974989,-77.063294,False,False,42
S1005,Carlos Paredes,23,M,UCS,Arquitectura,4,1427,714,Miraflores,-12.126638,-77.019983,False,True,21
S1006,Sebastián Rojas,22,M,USIL,Derecho,3,917,458,Miraflores,-12.1229,-77.021729,False,False,21
S1007,María Reyes,24,F,UAP,Informática,3,884,442,Miraflores,-12.120908,-77.032342,False,True,38
S1008,Gabriela Ramos,22,F,UTP,Derecho,3,1430,715,San Miguel,-12.065727,-77.080591,True,True,52
S1009,Flor Gómez,22,F,USIL,Administración,1,1390,695,Magdalena,-12.083924,-77.064273,True,True,60
S1010,Tatiana Campos,21,F,PUCP,Informática,2,890,445,Los Olivos,-11.963869,-77.060166,False,True,34
S1011,Pablo Ibarra,23,M,UCS,Ciencias,4,1273,636,San Isidro,-12.103039,-77.031201,False,True,46
S1012,Marco Espinoza,18,M,UNMSM,Arte,1,1383,692,Surco,-12.14415,-76.986521,False,False,55
S1013,Luz Torres,24,F,UTP,Informática,3,802,401,San Miguel,-12.060562,-77.084912,False,True,42
S1014,Adriana Zamora,19,F,USIL,Administración,5,1110,555,Magdalena,-12.086509,-77.063348,False,False,53
S1015,Andrea Ibarra,22,F,UL,Derecho,4,1188,594,San Miguel,-12.051676,-77.086511,False,True,41
S1016,Pablo Herrera,21,M,USIL,Derecho,4,877,438,Magdalena,-12.091912,-77.075282,True,True,54
S1017,Juliana Rojas,20,F,USIL,Arquitectura,5,1199,600,Comas,-11.989191,-77.065984,True,False,35
S1018,Luz Rojas,19,F,UL,Administración,5,1441,720,Comas,-11.989126,-77.068267,True,False,29
S1019,Lucero Cruz,21,F,PUCP,Psicología,5,1588,794,Miraflores,-12.12797,-77.036272,True,True,43
S1020,Manuel Espinoza,24,M,UL,Medicina,2,1276,638,Surco,-12.144412,-76.983104,False,False,24
S1021,Melissa Flores,21,F,UL,Arquitectura,1,1260,630,Magdalena,-12.09859,-77.071256,False,False,31
S1022,Oscar Peña,18,M,UNMSM,Medicina,3,1155,578,Los Olivos,-11.961482,-77.072206,True,False,56
S1023,Martín Villegas,24,M,UPC,Arte,5,898,449,Los Olivos,-11.969373,-77.072697,True,False,50
S1024,Sofía Flores,19,F,UL,Arquitectura,5,816,408,San Miguel,-12.053794,-77.083454,True,True,45
S1025,Carmen Alvarado,21,F,PUCP,Derecho,4,1455,728,Comas,-11.998433,-77.064127,True,True,45
S1026,Martín Salazar,23,M,PUCP,Psicología,1,1417,708,Los Olivos,-11.961171,-77.076291,False,True,50
S1027,Noelia Mendoza,19,F,UL,Ingeniería,3,1568,784,Miraflores,-12.116978,-77.036638,True,True,31
S1028,Gustavo Ruiz,21,M,USIL,Economía,5,1239,620,Miraflores,-12.114276,-77.035126,True,False,52
S1029,Alberto Huamán,24,M,UL,Medicina,5,1148,574,Miraflores,-12.128646,-77.027634,True,True,55
S1030,Luis Ruiz,19,M,UNI,Arte,5,934,467,Surco,-12.150641,-76.984302,False,True,31
S1031,Tania Peña,20,F,UNI,Arquitectura,3,1437,718,La Molina,-12.057757,-76.935921,False,False,46
S1032,Julio Palomino,25,M,UL,Arte,4,1409,704,San Isidro,-12.091229,-77.03261,False,True,41
S1033,Sheltty Tello,22,F,UCS,Psicología,2,1332,666,Los Olivos,-11.978156,-77.061008,False,False,22
S1034,Rafael Chávez,22,M,UL,Informática,3,1548,774,Comas,-12.005787,-77.068423,False,True,40
S1035,Luis Gómez,19,M,UTP,Derecho,4,1429,714,Comas,-11.99515,-77.065905,True,False,39
S1036,Fernando León,20,M,UAP,Administración,3,1593,796,San Miguel,-12.049498,-77.092444,True,False,47
S1037,Julio Carrasco,21,M,UNI,Arquitectura,2,896,448,La Molina,-12.057299,-76.922339,False,True,51
S1038,Camila García,21,F,UNI,Informática,3,1573,786,La Molina,-12.062939,-76.924783,False,False,42
S1039,Andrea Ramírez,23,F,USIL,Diseño,2,971,486,Magdalena,-12.098103,-77.061677,False,True,26
S1040,Renato Delgado,20,M,UAP,Diseño,1,1584,792,San Miguel,-12.052015,-77.087817,True,False,22
S1041,Sofía Morales,21,F,UTP,Economía,4,957,478,Magdalena,-12.082405,-77.060118,True,True,35
S1042,Fernando Silva,22,M,USIL,Administración,4,1029,514,San Miguel,-12.047351,-77.080634,False,False,57
S1043,Rafael Aguilar,24,M,UPC,Ingeniería,2,843,422,Comas,-11.999805,-77.072796,True,False,41
S1044,Rosa Flores,24,F,UAP,Diseño,3,885,442,San Isidro,-12.098788,-77.039394,False,False,44
S1045,Sofía Sánchez,22,F,USIL,Administración,5,1090,545,Los Olivos,-11.965497,-77.079844,True,False,29
S1046,Héctor García,19,M,UNMSM,Administración,5,1165,582,Comas,-12.004404,-77.075164,True,True,47
S1047,Alberto Delgado,20,M,UNMSM,Diseño,5,1059,530,San Miguel,-12.051663,-77.082079,False,False,53
S1048,Adrián Luna,24,M,UCS,Economía,5,1242,621,La Molina,-12.059823,-76.931486,False,True,20
S1049,Sofía Rojas,20,F,UNMSM,Ciencias,5,1156,578,San Isidro,-12.098793,-77.039594,False,True,23
S1050,Araceli Paredes,25,F,UPC,Medicina,2,935,468,Los Olivos,-11.963622,-77.066317,True,True,47
S1051,Lucía Herrera,24,F,UL,Informática,3,1235,618,Los Olivos,-11.970012,-77.066424,False,True,51
S1052,Renato Salazar,22,M,UNI,Administración,4,944,472,Miraflores,-12.129288,-77.029819,False,True,59
S1053,Rocío Huamán,19,F,UPC,Informática,3,1003,502,San Miguel,-12.056244,-77.079378,True,True,44
S1054,Patricia Lozano,24,F,UTP,Derecho,5,1090,545,Miraflores,-12.120532,-77.02084,True,True,36
S1055,Flor Molina,21,F,UAP,Arquitectura,3,985,492,Surco,-12.146699,-76.986594,True,False,38
S1056,Oscar Fernández,25,M,PUCP,Psicología,1,1386,693,San Isidro,-12.097708,-77.027942,False,True,23
S1057,Elsa Zamora,22,F,UL,Informática,3,1477,738,San Miguel,-12.062081,-77.095542,True,False,50
S1058,Marco Torres,23,M,PUCP,Informática,2,1014,507,San Miguel,-12.059144,-77.078446,False,True,36
S1059,Juan Ibarra,19,M,PUCP,Arquitectura,2,1318,659,Magdalena,-12.084344,-77.078503,False,False,21
S1060,Héctor Huamán,18,M,UCS,Ciencias,5,1182,591,San Miguel,-12.059565,-77.094734,False,True,41
S1061,Lucero Paredes,24,F,PUCP,Economía,2,946,473,Surco,-12.150653,-76.981268,False,False,33
S1062,Manuel Valdez,22,M,UAP,Derecho,4,943,472,San Miguel,-12.054842,-77.090218,False,True,47
S1063,Elena Luna,21,F,PUCP,Diseño,1,940,470,Miraflores,-12.122308,-77.026358,False,False,42
S1064,Brenda Zamora,25,F,PUCP,Arte,1,1506,753,Comas,-12.006446,-77.06245,False,True,60
S1065,Jorge Paredes,19,M,PUCP,Administración,1,850,425,San Miguel,-12.053906,-77.08024,False,True,52
S1066,Miranda Molina,20,F,UNMSM,Economía,2,874,437,La Molina,-12.063653,-76.917895,True,True,42
S1067,Aler Lozano,18,M,UTP,Ciencias,3,894,447,San Miguel,-12.054071,-77.092912,False,False,60
S1068,Carmen Ibarra,20,F,UNI,Ciencias,4,1055,528,San Miguel,-12.060777,-77.096566,False,False,23
S1069,Rafael Arroyo,25,M,USIL,Economía,2,1449,724,Magdalena,-12.080624,-77.0619,False,True,60
S1070,Manuel Quispe,24,M,UL,Administración,4,1369,684,San Miguel,-12.063884,-77.089232,False,True,44
S1071,Rocío Aguilar,23,F,UCS,Arquitectura,1,1365,682,Los Olivos,-11.971776,-77.069685,True,False,51
S1072,Verónica Paredes,25,F,UPC,Medicina,4,984,492,La Molina,-12.073861,-76.932576,False,True,50
S1073,Bruno Torres,25,M,UTP,Psicología,3,1167,584,Comas,-11.991714,-77.065397,True,False,31
S1074,Víctor Ruiz,24,M,UCS,Psicología,4,1107,554,Surco,-12.153317,-76.982174,False,False,27
S1075,Hernán Ibarra,22,M,UNI,Ingeniería,4,1137,568,Surco,-12.147625,-76.994141,True,True,47
S1076,Vanessa Molina,18,F,UCS,Ingeniería,4,1035,518,Surco,-12.140868,-76.983778,True,True,27
S1077,Antonio Cabrera,21,M,PUCP,Informática,3,1255,628,Comas,-11.996291,-77.07828,True,True,36
S1078,Luz Flores,21,F,UAP,Economía,1,972,486,Comas,-11.990887,-77.075694,False,True,38
S1079,Eduardo Palomino,20,M,UNMSM,Psicología,2,1236,618,Los Olivos,-11.971194,-77.078875,False,False,22
S1080,Raúl Lozano,20,M,UPC,Medicina,3,946,473,Surco,-12.142165,-76.982735,False,False,44
S1081,Brenda Chávez,20,F,UAP,Psicología,4,899,450,Surco,-12.158452,-76.980389,True,False,38
S1082,Cristian Tello,18,M,UTP,Economía,4,1247,624,San Isidro,-12.08913,-77.030201,False,False,56
S1083,Carlos Molina,25,M,UNMSM,Informática,4,1442,721,Surco,-12.141438,-76.998938,False,False,32
S1084,Renato Tello,19,M,PUCP,Psicología,1,962,481,Surco,-12.1422,-76.988626,False,False,22
S1085,Jorge Bravo,21,M,PUCP,Economía,4,936,468,La Molina,-12.072151,-76.934151,False,True,51
S1086,Eduardo Huamán,19,M,UAP,Psicología,3,824,412,La Molina,-12.073869,-76.921465,True,True,28
S1087,Elena Valdez,19,F,UNMSM,Psicología,1,1490,745,Comas,-11.991502,-77.076593,True,False,34
S1088,Ana Paredes,24,F,UAP,Informática,5,1284,642,Miraflores,-12.117609,-77.027665,False,True,31
S1089,Patricia Campos,19,F,PUCP,Arte,4,1295,648,Los Olivos,-11.970582,-77.072536,True,False,32
S1090,Raúl Morales,21,M,UNMSM,Administración,2,849,424,La Molina,-12.054914,-76.929956,False,False,58
S1091,Brenda León,18,F,UL,Ciencias,3,1019,510,Los Olivos,-11.962289,-77.066771,False,True,29
S1092,Gustavo Montoya,23,M,UL,Derecho,3,1595,798,Magdalena,-12.090382,-77.070107,False,False,52
S1093,Noelia Bravo,23,F,UNI,Arquitectura,4,1536,768,La Molina,-12.071738,-76.929582,False,False,55
S1094,Hernán Peña,18,M,USIL,Medicina,1,1374,687,San Miguel,-12.054131,-77.077931,False,False,39
S1095,Esteban Espinoza,24,M,UL,Medicina,4,1081,540,Miraflores,-12.119087,-77.024935,True,False,46
S1096,Alejandro Cabrera,20,M,UL,Economía,4,1183,592,Miraflores,-12.12291,-77.024407,True,False,53
S1097,María Carrasco,20,F,UCS,Ciencias,3,1477,738,La Molina,-12.068464,-76.928101,True,True,34
S1098,Melissa Gómez,22,F,UCS,Derecho,4,1514,757,Surco,-12.151073,-76.986459,False,False,40
S1099,Verónica Gutiérrez,19,F,UTP,Economía,1,984,492,La Molina,-12.056824,-76.929881,False,True,57
S1100,Marisol Montoya,18,F,UNMSM,Diseño,2,1134,567,Los Olivos,-11.96387,-77.066355,True,True,24
S1101,Héctor Montoya,25,M,UAP,Informática,5,1122,561,Los Olivos,-11.967458,-77.078463,True,False,33
S1102,Luz Bravo,23,F,UPC,Arquitectura,2,1498,749,Surco,-12.157014,-76.99841,False,False,58
S1103,Pamela Bravo,23,F,UAP,Ingeniería,3,815,408,Magdalena,-12.085671,-77.078191,True,True,20
S1104,Carla Aguilar,24,F,UAP,Ciencias,2,1144,572,Surco,-12.143121,-76.983597,True,True,53
S1105,Julio Pérez,18,M,UL,Medicina,3,1596,798,Magdalena,-12.087193,-77.061126,False,True,48
S1106,Renato Fernández,21,M,UNI,Administración,4,1465,732,Comas,-11.997725,-77.062987,True,True,53
S1107,Juan Zamora,23,M,UPC,Economía,1,1559,780,La Molina,-12.07469,-76.934174,True,True,29
S1108,Raúl Palomino,20,M,USIL,Economía,5,1373,686,San Miguel,-12.057661,-77.095789,True,True,29
S1109,Enrique Molina,24,M,UCS,Informática,4,895,448,San Miguel,-12.053037,-77.078728,True,True,51
S1110,Héctor Salazar,19,M,UPC,Psicología,2,902,451,Comas,-12.006695,-77.076928,False,True,44
S1111,Mario Arroyo,24,M,UNMSM,Arquitectura,5,876,438,La Molina,-12.06612,-76.923713,True,True,25
S1112,Esteban Mejía,21,M,UNI,Arquitectura,5,829,414,La Molina,-12.066623,-76.924565,False,True,47
S1113,Carlos Bravo,19,M,UNI,Arte,2,1494,747,La Molina,-12.058949,-76.927743,True,False,25
S1114,Adriana Morales,21,F,UCS,Administración,2,919,460,Los Olivos,-11.960363,-77.062493,False,True,20
S1115,Rosa Chávez,25,F,UCS,Medicina,1,853,426,Comas,-11.990433,-77.06056,True,False,48
S1116,Víctor Herrera,18,M,UL,Arte,3,1118,559,San Isidro,-12.100447,-77.030711,False,False,60
S1117,Oscar Herrera,18,M,UAP,Economía,4,852,426,Magdalena,-12.094329,-77.07121,True,False,40
S1118,Gabriel Cruz,23,M,UAP,Economía,2,1282,641,Magdalena,-12.099221,-77.074648,True,False,56
S1119,Tatiana Valdez,24,F,UL,Administración,1,1520,760,Comas,-12.007388,-77.069079,True,False,40
S1120,Melissa Palomino,23,F,UNMSM,Economía,1,1509,754,San Miguel,-12.048284,-77.095094,True,True,32
S1121,Flor Pérez,23,F,UNI,Arquitectura,1,1307,654,Miraflores,-12.114073,-77.024143,True,True,56
S1122,Vanessa Cruz,24,F,UCS,Informática,5,1221,610,Los Olivos,-11.971498,-77.067664,True,True,29
S1123,Fernando Delgado,25,M,UAP,Derecho,3,1471,736,La Molina,-12.058745,-76.921885,True,True,59
S1124,Pedro Tello,24,M,UTP,Informática,1,1297,648,San Miguel,-12.060876,-77.095555,False,True,56
S1125,Bruno Castillo,25,M,UAP,Diseño,4,1034,517,Magdalena,-12.083859,-77.073248,False,False,43
S1126,Nicolás Villegas,20,M,UL,Arte,1,1485,742,Miraflores,-12.11561,-77.026716,False,True,45
S1127,Gustavo Ramírez,25,M,UNMSM,Administración,5,1389,694,La Molina,-12.057744,-76.926204,True,True,36
S1128,Carla Vargas,24,F,UL,Psicología,5,1182,591,Magdalena,-12.089865,-77.066575,True,True,42
S1129,Hernán Montoya,22,M,PUCP,Arquitectura,4,868,434,San Isidro,-12.089179,-77.043523,False,True,22
S1130,Verónica Lozano,18,F,UCS,Ingeniería,4,1419,710,San Miguel,-12.057847,-77.089548,False,True,38
S1131,Melissa Torres,23,F,PUCP,Arquitectura,4,856,428,Miraflores,-12.118569,-77.026151,True,True,59
S1132,Araceli Paredes,20,F,UAP,Diseño,5,1421,710,San Isidro,-12.103058,-77.03764,True,True,33
S1133,Fernando Sánchez,19,M,UCS,Administración,1,1221,610,San Miguel,-12.052971,-77.096287,True,True,53
S1134,Víctor Mejía,21,M,UL,Arte,2,1384,692,San Isidro,-12.094494,-77.028734,False,False,42
S1135,Martín Montoya,25,M,PUCP,Economía,3,1231,616,Surco,-12.142289,-76.995529,True,False,49
S1136,Pablo Ramos,21,M,USIL,Arquitectura,2,1473,736,San Miguel,-12.059205,-77.093075,False,False,30
S1137,Sheltty Rojas,25,F,UTP,Psicología,3,1297,648,Magdalena,-12.087815,-77.077498,False,False,25
S1138,Mario Lozano,25,M,USIL,Ciencias,3,1164,582,Magdalena,-12.083905,-77.066749,True,False,41
S1139,Carmen Ramírez,24,F,UPC,Administración,5,992,496,Comas,-11.99753,-77.067103,False,False,59
S1140,Rocío Campos,18,F,UCS,Medicina,4,1480,740,San Isidro,-12.086329,-77.041211,True,True,55
S1141,Tatiana Tello,23,F,UAP,Administración,3,803,402,Comas,-12.001539,-77.079174,True,True,44
S1142,Lorena Ramírez,22,F,UNI,Economía,3,978,489,Surco,-12.153478,-76.980184,True,False,22
S1143,Alberto Palomino,25,M,UNMSM,Diseño,1,913,456,Miraflores,-12.128059,-77.01715,True,False,45
S1144,Lorena Pérez,22,F,UNI,Derecho,5,1121,560,Miraflores,-12.120565,-77.01891,False,False,42
S1145,Gabriel Gutiérrez,20,M,UL,Administración,1,1195,598,Comas,-11.99703,-77.062705,False,True,31
S1146,Jimena Mendoza,19,F,UNMSM,Diseño,4,1288,644,La Molina,-12.073112,-76.933278,True,True,42
S1147,María Mendoza,23,F,UNMSM,Diseño,5,1498,749,Surco,-12.14647,-76.996239,False,True,30
S1148,Luis Salazar,19,M,UCS,Informática,3,1275,638,La Molina,-12.072431,-76.921766,True,True,43
S1149,Rafael Villegas,23,M,UNMSM,Derecho,3,1248,624,La Molina,-12.062235,-76.922559,False,False,50
S1150,Lucero Huamán,19,F,UL,Derecho,2,1321,660,Los Olivos,-11.966143,-77.067847,True,True,27
S1151,Alejandro Ramírez,18,M,UNMSM,Diseño,4,1170,585,Surco,-12.154174,-76.980054,True,False,32
S1152,Hernán Valdez,19,M,PUCP,Derecho,4,1447,724,Los Olivos,-11.972636,-77.078132,True,True,30
S1153,Pablo Suárez,25,M,UNI,Ciencias,1,1454,727,San Miguel,-12.046941,-77.089264,True,False,47
S1154,Carla Díaz,23,F,UAP,Medicina,5,1114,557,Comas,-11.997885,-77.079935,True,False,32
S1155,Marco Herrera,19,M,PUCP,Economía,5,1090,545,Los Olivos,-11.972401,-77.067896,True,False,45
S1156,Bruno Herrera,20,M,UTP,Derecho,1,1095,548,Los Olivos,-11.960102,-77.061696,True,False,50
S1157,Raúl Cabrera,23,M,UNMSM,Economía,1,1493,746,Surco,-12.146005,-76.998327,True,True,39
S1158,Isabel Paredes,23,F,UPC,Informática,2,819,410,Magdalena,-12.089229,-77.077983,True,False,30
S1159,Elena Carrasco,23,F,UAP,Derecho,3,1073,536,San Miguel,-12.064384,-77.08145,True,False,38
S1160,Miguel García,22,M,UNMSM,Medicina,2,904,452,Miraflores,-12.127892,-77.027982,False,False,36
S1161,José León,22,M,UTP,Psicología,2,1347,674,La Molina,-12.066734,-76.928607,True,True,36
S1162,Rosa Cabrera,21,F,UCS,Medicina,3,1331,666,Comas,-11.999743,-77.06186,True,False,35
S1163,Renato Villegas,24,M,UPC,Medicina,3,1258,629,La Molina,-12.065623,-76.927004,True,True,47
S1164,José Villegas,22,M,UCS,Economía,2,995,498,Los Olivos,-11.962236,-77.063311,True,True,22
S1165,Vanessa Mendoza,19,F,UCS,Diseño,2,1246,623,La Molina,-12.0655,-76.923253,False,True,49
S1166,Fernando Espinoza,21,M,USIL,Psicología,2,1296,648,Surco,-12.153828,-76.989381,False,False,28
S1167,Carlos Delgado,20,M,UAP,Ciencias,4,1569,784,Comas,-12.006322,-77.078797,True,False,37
S1168,Adrián Vargas,20,M,UTP,Medicina,1,1481,740,Los Olivos,-11.962178,-77.070744,True,False,25
S1169,Antonio Pérez,21,M,UTP,Ciencias,1,852,426,San Isidro,-12.089774,-77.033146,False,False,50
S1170,Marco Suárez,22,M,UAP,Economía,2,1366,683,Magdalena,-12.097002,-77.064728,False,False,48
S1171,Tania Palomino,18,F,UNMSM,Ingeniería,5,1375,688,Los Olivos,-11.976159,-77.074961,True,False,53
S1172,Lorena Aguilar,19,F,UL,Ciencias,4,1010,505,Magdalena,-12.084747,-77.062493,True,True,24
S1173,Juan Lozano,21,M,UNMSM,Ingeniería,3,1105,552,Surco,-12.140403,-76.986873,False,False,48
S1174,Martín Aguilar,19,M,UNI,Psicología,1,1540,770,Magdalena,-12.093411,-77.07845,True,True,20
S1175,Fernando Molina,20,M,USIL,Arte,2,1487,744,Comas,-11.999569,-77.073567,False,False,40
S1176,Rocío Quispe,18,F,UPC,Ciencias,5,866,433,Comas,-11.998305,-77.067114,False,False,45
S1177,Alejandro Pérez,20,M,UPC,Administración,2,1305,652,Los Olivos,-11.962004,-77.069068,True,False,38
S1178,Elsa Valdez,19,F,UNMSM,Arte,5,1420,710,San Isidro,-12.105138,-77.031976,False,False,20
S1179,Rosa Suárez,21,F,UTP,Ciencias,1,834,417,San Miguel,-12.060495,-77.085282,False,True,30
S1180,Alberto Luna,22,M,UTP,Administración,2,1467,734,San Miguel,-12.055064,-77.086047,True,False,42
S1181,Elena Herrera,21,F,UPC,Ciencias,3,1100,550,Comas,-12.004807,-77.060327,False,False,50
S1182,Marco Molina,22,M,UCS,Ciencias,1,1567,784,Miraflores,-12.116151,-77.029075,False,False,37
S1183,Esteban Villegas,22,M,UL,Arte,1,832,416,Magdalena,-12.087865,-77.066009,False,True,37
S1184,Luz Luna,21,F,UNI,Derecho,4,1370,685,San Miguel,-12.051469,-77.08372,False,True,44
S1185,Sebastián Reyes,25,M,PUCP,Administración,5,884,442,Los Olivos,-11.975456,-77.077323,True,False,22
S1186,Rodrigo Ibarra,22,M,UNMSM,Diseño,3,1307,654,Comas,-11.999016,-77.078471,False,True,33
S1187,Lorena Fernández,18,F,UPC,Diseño,1,968,484,La Molina,-12.064224,-76.917491,False,False,55
S1188,Hernán Carrasco,23,M,PUCP,Ingeniería,4,1041,520,Comas,-12.003247,-77.072569,True,False,33
S1189,Víctor Cabrera,24,M,UCS,Arquitectura,2,1041,520,Los Olivos,-11.977908,-77.069782,False,True,45
S1190,Flor Paredes,18,F,UPC,Arquitectura,4,1068,534,Miraflores,-12.121909,-77.029392,True,False,55
S1191,Aler Reyes,24,M,PUCP,Ingeniería,5,1193,596,La Molina,-12.062276,-76.933368,False,True,29
S1192,Sofía Paredes,18,F,UCS,Ciencias,3,1095,548,La Molina,-12.067455,-76.921935,False,False,39
S1193,Gustavo Ibarra,19,M,UCS,Derecho,5,1274,637,San Miguel,-12.062871,-77.082619,True,True,45
S1194,Gabriel Morales,18,M,UCS,Arquitectura,2,1427,714,San Miguel,-12.057757,-77.093114,False,True,51
S1195,Gabriel Aguilar,19,M,UNMSM,Psicología,1,1150,575,San Isidro,-12.098336,-77.04458,False,False,43
S1196,Claudia Morales,18,F,UNI,Diseño,1,1076,538,Miraflores,-12.126925,-77.032579,True,False,54
S1197,Adrián Herrera,23,M,USIL,Arquitectura,5,1018,509,Miraflores,-12.130861,-77.019156,False,True,31
S1198,Héctor Palomino,23,M,UL,Ingeniería,3,933,466,La Molina,-12.060623,-76.923144,True,False,30
S1199,Mario Sánchez,18,M,UAP,Ingeniería,3,1579,790,Los Olivos,-11.968734,-77.079806,False,False,43
S1200,Diana Tello,23,F,UPC,Psicología,5,1171,586,San Isidro,-12.10086,-77.035228,False,False,43
S1201,Brenda Peña,21,F,UNMSM,Arte,3,1530,765,Magdalena,-12.097921,-77.075737,False,True,25
S1202,Flor Mejía,21,F,UCS,Psicología,5,1099,550,La Molina,-12.073702,-76.931714,True,False,58
S1203,Fernando Sánchez,22,M,UNMSM,Economía,5,1361,680,La Molina,-12.073161,-76.923659,False,True,54
S1204,Diego Espinoza,18,M,PUCP,Arte,4,1419,710,San Miguel,-12.054158,-77.085237,False,False,23
S1205,Alejandro Morales,18,M,UTP,Derecho,2,1381,690,San Isidro,-12.102692,-77.036454,False,True,36
S1206,Héctor Mendoza,21,M,UL,Arquitectura,1,1061,530,Miraflores,-12.125026,-77.030224,False,True,50
S1207,Gabriela Flores,22,F,PUCP,Derecho,1,1502,751,San Isidro,-12.090158,-77.02806,True,True,25
S1208,Elena Cruz,24,F,UPC,Diseño,5,1315,658,La Molina,-12.073325,-76.931887,True,False,41
S1209,Nicolás Aguilar,21,M,UL,Arquitectura,1,1456,728,San Isidro,-12.096355,-77.031581,False,True,36
S1210,Verónica Fernández,24,F,UL,Medicina,4,806,403,Miraflores,-12.124672,-77.034399,False,True,57
S1211,Héctor Salazar,22,M,UCS,Arquitectura,1,1282,641,La Molina,-12.066142,-76.919746,True,False,47
S1212,Rodrigo Torres,20,M,UNI,Economía,2,1579,790,Los Olivos,-11.962698,-77.062128,True,True,35
S1213,Juan Zamora,25,M,UPC,Medicina,4,1160,580,Los Olivos,-11.967702,-77.063965,False,True,37
S1214,Adriana Salazar,24,F,UCS,Economía,2,832,416,Surco,-12.158205,-76.99343,False,True,46
S1215,Raúl Paredes,25,M,UAP,Ciencias,2,1424,712,Miraflores,-12.121729,-77.029707,True,False,57
S1216,Claudia Sánchez,24,F,UL,Arquitectura,3,1323,662,Miraflores,-12.111569,-77.029128,False,True,35
S1217,Adriana Fernández,19,F,UTP,Psicología,3,1113,556,La Molina,-12.068743,-76.935816,False,True,57
S1218,Tatiana Rojas,20,F,PUCP,Psicología,4,1042,521,Comas,-12.008831,-77.074463,True,False,60
S1219,Araceli Quispe,22,F,PUCP,Psicología,4,938,469,Magdalena,-12.083181,-77.071112,False,False,23
S1220,Elena Lozano,19,F,UAP,Derecho,3,1417,708,Los Olivos,-11.967687,-77.062451,False,True,31
S1221,Pamela Zamora,24,F,UL,Psicología,5,1074,537,Miraflores,-12.123125,-77.034977,False,False,51
S1222,Pedro Morales,24,M,UCS,Derecho,5,1447,724,Miraflores,-12.115318,-77.029129,True,False,53
S1223,Miranda Gómez,20,F,UCS,Ciencias,1,1538,769,Miraflores,-12.114083,-77.033495,False,False,26
S1224,Martín Huamán,25,M,UPC,Arquitectura,1,1258,629,La Molina,-12.072682,-76.930098,True,False,26
S1225,Juliana Bravo,23,F,UTP,Administración,2,1475,738,Surco,-12.152995,-76.987268,False,True,54
S1226,Alejandro Díaz,23,M,UCS,Medicina,1,981,490,Comas,-11.998669,-77.070757,False,True,20
S1227,Lucero Rojas,18,F,UL,Medicina,1,1025,512,San Miguel,-12.066394,-77.077233,False,False,23
S1228,Enrique Villegas,19,M,UPC,Arte,3,931,466,San Miguel,-12.065374,-77.082493,True,False,56
S1229,Noelia Ibarra,20,F,USIL,Administración,5,906,453,Los Olivos,-11.978548,-77.064076,True,True,25
S1230,Tania Huamán,24,F,UTP,Arte,2,910,455,Surco,-12.152353,-76.993806,True,True,47
S1231,Ana Valdez,25,F,UPC,Economía,4,1083,542,Magdalena,-12.080606,-77.07595,False,False,45
S1232,Antonio Díaz,18,M,UCS,Medicina,1,1283,642,Magdalena,-12.083985,-77.070676,False,False,22
S1233,Carmen Alvarado,21,F,UAP,Arte,3,1035,518,San Isidro,-12.101987,-77.028771,False,True,28
